Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
5908,5184558272,Gospelmom (49/51),0,140.25,F Breanna Stewart F Elizabeth Williams F Alanna Smith G Paige Bueckers G Skylar Diggins UTIL Kamilla Cardoso,,,
5908,5184559929,Thonaston (16/19),0,140.25,F Jonquel Jones F Azura Stevens F Pauline Astier G Azzi Fudd G Courtney Vandersloot UTIL Kahleah Copper,,,
5934,5183936690,niquisition (11/82),0,140,F Jonquel Jones F Pauline Astier F Elizabeth Williams G Paige Bueckers G Marine Johannes UTIL Alyssa Thomas,,,
5934,5183965283,MoneyRai55 (3/14),0,140,F Breanna Stewart F Jonquel Jones F Pauline Astier G Sabrina Ionescu G Courtney Vandersloot UTIL Noemie Brochant,,,
5934,5184051451,mertqq40 (32/150),0,140,F Breanna Stewart F Jonquel Jones F Pauline Astier G Sabrina Ionescu G Courtney Vandersloot UTIL Noemie Brochant,,,
5934,5184051507,mertqq40 (88/150),0,140,F Alyssa Thomas F Jonquel Jones F Pauline Astier G Paige Bueckers G Marine Johannes UTIL Elizabeth Williams,,,
5934,5184051516,mertqq40 (97/150),0,140,F Jonquel Jones F Pauline Astier F Alanna Smith G Paige Bueckers G Lexi Held UTIL Alyssa Thomas,,,
5934,5184051563,mertqq40 (144/150),0,140,F Alyssa Thomas F Jonquel Jones F Pauline Astier G Azzi Fudd G Marine Johannes UTIL DeWanna Bonner,,,
5934,5184078170,Hey...HereWeGo1 (16/74),0,140,F Alyssa Thomas F Pauline Astier F Alanna Smith G Paige Bueckers G DeWanna Bonner UTIL Azzi Fudd,,,
5934,5184084630,whoisjohngalt420 (19/20),0,140,F Alyssa Thomas F Jonquel Jones F Pauline Astier G Azzi Fudd G Marine Johannes UTIL DeWanna Bonner,,,
5934,5184127718,milligolf (17/150),0,140,F Alyssa Thomas F Jonquel Jones F Pauline Astier G Azzi Fudd G Marine Johannes UTIL DeWanna Bonner,,,
5934,5184129783,jmoney8932 (10/14),0,140,F Alyssa Thomas F Jonquel Jones F Pauline Astier G Azzi Fudd G Marine Johannes UTIL DeWanna Bonner,,,
5934,5184141766,KingJay82 (3/14),0,140,F Breanna Stewart F Jonquel Jones F Pauline Astier G Sabrina Ionescu G Courtney Vandersloot UTIL Noemie Brochant,,,
5934,5184169427,jwclark311 (64/150),0,140,F Jonquel Jones F Pauline Astier F Elizabeth Williams G Paige Bueckers G Marine Johannes UTIL Alyssa Thomas,,,
5934,5184169433,jwclark311 (70/150),0,140,F Alyssa Thomas F Jonquel Jones F Pauline Astier G Azzi Fudd G Marine Johannes UTIL DeWanna Bonner,,,
5934,5184226409,Ajayi32 (10/15),0,140,F Alyssa Thomas F Jonquel Jones F Azura Stevens G Sydney Taylor G Courtney Vandersloot UTIL Noemie Brochant,,,
5934,5184232600,cptnspaulding (43/150),0,140,F Alyssa Thomas F Kamilla Cardoso F Maddy Siegrist G Paige Bueckers G Courtney Vandersloot UTIL DeWanna Bonner,,,
5934,5184232691,cptnspaulding (134/150),0,140,F Alyssa Thomas F Kamilla Cardoso F Maddy Siegrist G Paige Bueckers G Courtney Vandersloot UTIL DeWanna Bonner,,,
5934,5184285562,Wanna_Square_Up1567 (19/150),0,140,F Breanna Stewart F Alyssa Thomas F Maddy Siegrist G Paige Bueckers G Arike Ogunbowale UTIL Elizabeth Williams,,,
5934,5184315694,mwheel7 (55/150),0,140,F Breanna Stewart F Jonquel Jones F Noemie Brochant G Sabrina Ionescu G Courtney Vandersloot UTIL Pauline Astier,,,
5934,5184345597,ljb33bc102 (66/100),0,140,F Breanna Stewart F Jonquel Jones F Pauline Astier G Sabrina Ionescu G Courtney Vandersloot UTIL Noemie Brochant,,,
5934,5184345615,ljb33bc102 (84/100),0,140,F Alyssa Thomas F Jessica Shepard F Pauline Astier G Arike Ogunbowale G Courtney Vandersloot UTIL Sydney Taylor,,,
5934,5184347683,CrunchTime118,0,140,F Jonquel Jones F Kamilla Cardoso F Pauline Astier G Paige Bueckers G Marine Johannes UTIL Monique Akoa Makani,,,
5934,5184367881,andrew434 (4/5),0,140,F Breanna Stewart F Pauline Astier F Han Xu G Paige Bueckers G Valeriane Ayayi UTIL Sabrina Ionescu,,,
5934,5184385309,Zakarielp34 (4/7),0,140,F Breanna Stewart F Jonquel Jones F Pauline Astier G Sabrina Ionescu G Courtney Vandersloot UTIL Noemie Brochant,,,
5934,5184385714,kimmiserin (55/150),0,140,F Breanna Stewart F Azura Stevens F Pauline Astier G Kahleah Copper G Marine Johannes UTIL Arike Ogunbowale,,,
5934,5184387676,khp5050 (4/50),0,140,F Breanna Stewart F Alyssa Thomas F Pauline Astier G Arike Ogunbowale G Rebekah Gardner UTIL Azura Stevens,,,
5934,5184389661,ecglover8 (30/38),0,140,F Alyssa Thomas F Jonquel Jones F Noemie Brochant G Arike Ogunbowale G Courtney Vandersloot UTIL Kahleah Copper,,,
5934,5184403548,Otherman77_7,0,140,F Jonquel Jones F Pauline Astier F Maddy Siegrist G Kahleah Copper G Arike Ogunbowale UTIL Breanna Stewart,,,
5934,5184408056,jusnit (30/40),0,140,F Alyssa Thomas F Jonquel Jones F Noemie Brochant G Arike Ogunbowale G Courtney Vandersloot UTIL Kahleah Copper,,,
5934,5184410142,krysti.love75 (4/13),0,140,F Alyssa Thomas F Azura Stevens F Han Xu G Sabrina Ionescu G Azzi Fudd UTIL DeWanna Bonner,,,
5934,5184413085,okans (4/100),0,140,F Kamilla Cardoso F Azura Stevens F Elizabeth Williams G Sabrina Ionescu G Kahleah Copper UTIL Arike Ogunbowale,,,
5934,5184421877,Erbmusic (10/13),0,140,F Kamilla Cardoso F Azura Stevens F Elizabeth Williams G Sabrina Ionescu G Kahleah Copper UTIL Arike Ogunbowale,,,
5934,5184426498,bha512 (15/19),0,140,F Breanna Stewart F Jonquel Jones F Pauline Astier G Sabrina Ionescu G Courtney Vandersloot UTIL Noemie Brochant,,,
5934,5184437279,DAMNSAM100 (2/2),0,140,F Alyssa Thomas F Jonquel Jones F Pauline Astier G Kahleah Copper G Marine Johannes UTIL Monique Akoa Makani,,,
5934,5184438826,okans (54/100),0,140,F Kamilla Cardoso F Azura Stevens F Elizabeth Williams G Sabrina Ionescu G Kahleah Copper UTIL Arike Ogunbowale,,,
5934,5184440166,blackdiamonds7 (147/150),0,140,F Alyssa Thomas F Jonquel Jones F Pauline Astier G Paige Bueckers G Marine Johannes UTIL Elizabeth Williams,,,
5934,5184465786,llllllllllllllllIll (84/150),0,140,F Alyssa Thomas F Jonquel Jones F Noemie Brochant G Kahleah Copper G Arike Ogunbowale UTIL Courtney Vandersloot,,,
5934,5184465814,llllllllllllllllIll (112/150),0,140,F Jonquel Jones F Azura Stevens F Pauline Astier G Paige Bueckers G Valeriane Ayayi UTIL Courtney Vandersloot,,,
5934,5184476116,TheGoat1993502 (24/28),0,140,F Breanna Stewart F Jonquel Jones F Pauline Astier G Sabrina Ionescu G Courtney Vandersloot UTIL Noemie Brochant,,,
5934,5184476281,TheGoat1993502 (25/28),0,140,F Alyssa Thomas F Jonquel Jones F Noemie Brochant G Kahleah Copper G Courtney Vandersloot UTIL Arike Ogunbowale,,,
5934,5184481142,kenrymiller (86/145),0,140,F Breanna Stewart F Jonquel Jones F Pauline Astier G Kahleah Copper G Arike Ogunbowale UTIL Maddy Siegrist,,,
5934,5184481184,kenrymiller (128/145),0,140,F Alyssa Thomas F Jonquel Jones F Pauline Astier G Azzi Fudd G Marine Johannes UTIL DeWanna Bonner,,,
5934,5184481191,kenrymiller (135/145),0,140,F Breanna Stewart F Alyssa Thomas F Azura Stevens G Valeriane Ayayi G Lexi Held UTIL Noemie Brochant,,,
5934,5184487385,Shennema22 (1/6),0,140,F Kamilla Cardoso F Azura Stevens F Elizabeth Williams G Sabrina Ionescu G Kahleah Copper UTIL Arike Ogunbowale,,,
5934,5184502093,Clapbk (15/24),0,140,F Breanna Stewart F Alyssa Thomas F Noemie Brochant G Valeriane Ayayi G Lexi Held UTIL Azura Stevens,,,
5934,5184502785,TheHeismen (83/150),0,140,F Alyssa Thomas F Pauline Astier F Alanna Smith G Paige Bueckers G Azzi Fudd UTIL DeWanna Bonner,,,
5934,5184502793,TheHeismen (91/150),0,140,F Alyssa Thomas F Kamilla Cardoso F Maddy Siegrist G Paige Bueckers G DeWanna Bonner UTIL Courtney Vandersloot,,,
5934,5184555792,Gospelmom (45/51),0,140,F Breanna Stewart F Elizabeth Williams F Maddy Siegrist G Paige Bueckers G Arike Ogunbowale UTIL Alyssa Thomas,,,
5934,5184562154,lootmeup93 (39/100),0,140,F Breanna Stewart F Kamilla Cardoso F Elizabeth Williams G Lexi Held G Courtney Vandersloot UTIL Alyssa Thomas,,,
5934,5184562165,lootmeup93 (50/100),0,140,F Alyssa Thomas F Jessica Shepard F Pauline Astier G Arike Ogunbowale G Sydney Taylor UTIL Courtney Vandersloot,,,
5983,5183936753,niquisition (74/82),0,139.75,F Alyssa Thomas F Azura Stevens F Pauline Astier G Kahleah Copper G DeWanna Bonner UTIL Courtney Vandersloot,,,
5983,5183950364,bonedog84 (8/20),0,139.75,F Alyssa Thomas F Jonquel Jones F Pauline Astier G Sabrina Ionescu G Azzi Fudd UTIL Rebekah Gardner,,,
5983,5184051501,mertqq40 (82/150),0,139.75,F Breanna Stewart F Alyssa Thomas F Noemie Brochant G Arike Ogunbowale G Marine Johannes UTIL DeWanna Bonner,,,
5983,5184070700,passrush72 (3/25),0,139.75,F Breanna Stewart F Jonquel Jones F Maddy Siegrist G Sabrina Ionescu G Azzi Fudd UTIL Lexi Held,,,
5983,5184104394,J-Poet21 (3/21),0,139.75,F Jessica Shepard F Pauline Astier F Noemie Brochant G Paige Bueckers G Azzi Fudd UTIL Courtney Vandersloot,,,
5983,5184113013,J-Poet21 (9/21),0,139.75,F Jessica Shepard F Pauline Astier F Noemie Brochant G Paige Bueckers G Azzi Fudd UTIL Courtney Vandersloot,,,
5983,5184127730,milligolf (29/150),0,139.75,F Alyssa Thomas F Jonquel Jones F Pauline Astier G Sabrina Ionescu G Azzi Fudd UTIL Rebekah Gardner,,,
5983,5184129372,oltjpack (9/30),0,139.75,F Alyssa Thomas F Azura Stevens F Pauline Astier G DeWanna Bonner G Courtney Vandersloot UTIL Kahleah Copper,,,
5983,5184135909,ecglover8 (23/38),0,139.75,F Jonquel Jones F Pauline Astier F Noemie Brochant G Sabrina Ionescu G Kahleah Copper UTIL DeWanna Bonner,,,
5983,5184147414,504ant (4/50),0,139.75,F Alyssa Thomas F Jonquel Jones F Pauline Astier G Sabrina Ionescu G Azzi Fudd UTIL Rebekah Gardner,,,
5983,5184232614,cptnspaulding (57/150),0,139.75,F Alyssa Thomas F Azura Stevens F Pauline Astier G DeWanna Bonner G Courtney Vandersloot UTIL Kahleah Copper,,,
5983,5184232705,cptnspaulding (148/150),0,139.75,F Alyssa Thomas F Azura Stevens F Pauline Astier G DeWanna Bonner G Courtney Vandersloot UTIL Kahleah Copper,,,
5983,5184235663,jpd12,0,139.75,F Alyssa Thomas F Azura Stevens F Pauline Astier G Kahleah Copper G Courtney Vandersloot UTIL DeWanna Bonner,,,
5983,5184296974,chuggmeister (2/6),0,139.75,F Alyssa Thomas F Jonquel Jones F Pauline Astier G Sabrina Ionescu G Azzi Fudd UTIL Rebekah Gardner,,,
5983,5184408050,jusnit (24/40),0,139.75,F Alyssa Thomas F Azura Stevens F Pauline Astier G DeWanna Bonner G Courtney Vandersloot UTIL Kahleah Copper,,,
5983,5184409874,Bsaun32 (61/150),0,139.75,F Alyssa Thomas F Azura Stevens F Pauline Astier G DeWanna Bonner G Courtney Vandersloot UTIL Kahleah Copper,,,
5983,5184418984,crepass (141/150),0,139.75,F Alyssa Thomas F Jonquel Jones F Pauline Astier G Sabrina Ionescu G Rebekah Gardner UTIL Azzi Fudd,,,
5983,5184440145,blackdiamonds7 (126/150),0,139.75,F Breanna Stewart F Alyssa Thomas F Elizabeth Williams G Paige Bueckers G Aziaha James UTIL Pauline Astier,,,
5983,5184458101,Thonaston (11/19),0,139.75,F Alyssa Thomas F Azura Stevens F Pauline Astier G Kahleah Copper G Courtney Vandersloot UTIL DeWanna Bonner,,,
5983,5184465778,llllllllllllllllIll (76/150),0,139.75,F Alyssa Thomas F Noemie Brochant F Elizabeth Williams G Paige Bueckers G Sabrina Ionescu UTIL DeWanna Bonner,,,
5983,5184481173,kenrymiller (117/145),0,139.75,F Alyssa Thomas F Azura Stevens F Pauline Astier G Kahleah Copper G DeWanna Bonner UTIL Courtney Vandersloot,,,
5983,5184493349,SGT_Moe (35/89),0,139.75,F Alyssa Thomas F Azura Stevens F Pauline Astier G DeWanna Bonner G Courtney Vandersloot UTIL Kahleah Copper,,,
5983,5184499740,ZeroGravitymusicmke (64/150),0,139.75,F Alyssa Thomas F Noemie Brochant F Elizabeth Williams G Paige Bueckers G Sabrina Ionescu UTIL DeWanna Bonner,,,
5983,5184553095,J-Poet21 (16/21),0,139.75,F Jessica Shepard F Pauline Astier F Noemie Brochant G Paige Bueckers G Azzi Fudd UTIL Courtney Vandersloot,,,
6007,5183867943,kushman999 (2/14),0,139.5,F Breanna Stewart F Alyssa Thomas F Pauline Astier G Courtney Vandersloot G Marine Johannes UTIL Sabrina Ionescu,,,
6007,5183950363,bonedog84 (7/20),0,139.5,F Breanna Stewart F Alyssa Thomas F Pauline Astier G Sabrina Ionescu G Marine Johannes UTIL Courtney Vandersloot,,,
6007,5184013148,pfchapman49 (1/4),0,139.5,F Alyssa Thomas F Jonquel Jones F Pauline Astier G Kahleah Copper G Marine Johannes UTIL Courtney Vandersloot,,,
6007,5184022610,Ocin_D_Clown (10/150),0,139.5,F Breanna Stewart F Alyssa Thomas F Pauline Astier G Courtney Vandersloot G Rebekah Gardner UTIL Azura Stevens,,,
6007,5184022611,Ocin_D_Clown (11/150),0,139.5,F Breanna Stewart F Alyssa Thomas F Pauline Astier G Sabrina Ionescu G Marine Johannes UTIL Courtney Vandersloot,,,
6007,5184022647,Ocin_D_Clown (47/150),0,139.5,F Breanna Stewart F Alyssa Thomas F Maddy Siegrist G Arike Ogunbowale G Courtney Vandersloot UTIL Kahleah Copper,,,
6007,5184062724,sammie4895 (1/2),0,139.5,F Breanna Stewart F Pauline Astier F Maddy Siegrist G Kahleah Copper G Valeriane Ayayi UTIL Alyssa Thomas,,,
6007,5184098872,datyoungreezy (28/150),0,139.5,F Breanna Stewart F Alyssa Thomas F Pauline Astier G Sabrina Ionescu G Marine Johannes UTIL Courtney Vandersloot,,,
6007,5184098970,datyoungreezy (126/150),0,139.5,F Kamilla Cardoso F Pauline Astier F Alanna Smith G Kahleah Copper G Valeriane Ayayi UTIL Alyssa Thomas,,,
6007,5184127778,milligolf (77/150),0,139.5,F Breanna Stewart F Alyssa Thomas F Pauline Astier G Sabrina Ionescu G Marine Johannes UTIL Courtney Vandersloot,,,
6007,5184169488,jwclark311 (125/150),0,139.5,F Breanna Stewart F Alyssa Thomas F Pauline Astier G Sabrina Ionescu G Marine Johannes UTIL Courtney Vandersloot,,,
6007,5184173681,Dmatrix74 (4/6),0,139.5,F Breanna Stewart F Jonquel Jones F Pauline Astier G Azzi Fudd G Valeriane Ayayi UTIL Noemie Brochant,,,
6007,5184232593,cptnspaulding (36/150),0,139.5,F Breanna Stewart F Alyssa Thomas F Pauline Astier G Sabrina Ionescu G Marine Johannes UTIL Courtney Vandersloot,,,
6007,5184232684,cptnspaulding (127/150),0,139.5,F Breanna Stewart F Alyssa Thomas F Pauline Astier G Sabrina Ionescu G Marine Johannes UTIL Courtney Vandersloot,,,
6007,5184264194,Beaniecakes (3/4),0,139.5,F Breanna Stewart F Alyssa Thomas F Maddy Siegrist G Kahleah Copper G Valeriane Ayayi UTIL Pauline Astier,,,
6007,5184285650,Wanna_Square_Up1567 (107/150),0,139.5,F Breanna Stewart F Alyssa Thomas F Pauline Astier G Sabrina Ionescu G Marine Johannes UTIL Courtney Vandersloot,,,
6007,5184285685,Wanna_Square_Up1567 (142/150),0,139.5,F Breanna Stewart F Pauline Astier F Maddy Siegrist G Kahleah Copper G Valeriane Ayayi UTIL Alyssa Thomas,,,
6007,5184315649,mwheel7 (10/150),0,139.5,F Breanna Stewart F Alyssa Thomas F Pauline Astier G Sabrina Ionescu G Courtney Vandersloot UTIL Marine Johannes,,,
6007,5184315665,mwheel7 (26/150),0,139.5,F Alyssa Thomas F Jonquel Jones F Pauline Astier G Courtney Vandersloot G Marine Johannes UTIL Kahleah Copper,,,
6007,5184345569,ljb33bc102 (38/100),0,139.5,F Breanna Stewart F Alyssa Thomas F Pauline Astier G Sabrina Ionescu G Marine Johannes UTIL Courtney Vandersloot,,,
6007,5184345608,ljb33bc102 (77/100),0,139.5,F Alyssa Thomas F Kamilla Cardoso F Pauline Astier G Paige Bueckers G Rebekah Gardner UTIL Sydney Taylor,,,
6007,5184377489,MrBigAnt4224,0,139.5,F Breanna Stewart F Azura Stevens F Pauline Astier G Paige Bueckers G Courtney Vandersloot UTIL Gabriela Jaquez,,,
6007,5184385686,kimmiserin (28/150),0,139.5,F Jessica Shepard F Azura Stevens F Maddy Siegrist G Paige Bueckers G Arike Ogunbowale UTIL Pauline Astier,,,
6007,5184385757,kimmiserin (98/150),0,139.5,F Jonquel Jones F Kamilla Cardoso F Marta Suarez G Paige Bueckers G Arike Ogunbowale UTIL Sydney Taylor,,,
6007,5184408028,jusnit (2/40),0,139.5,F Breanna Stewart F Alyssa Thomas F Pauline Astier G Sabrina Ionescu G Marine Johannes UTIL Courtney Vandersloot,,,
6007,5184418936,crepass (93/150),0,139.5,F Alyssa Thomas F Kamilla Cardoso F Pauline Astier G Paige Bueckers G Rebekah Gardner UTIL Sydney Taylor,,,
6007,5184431928,michaelaedelstein (1/37),0,139.5,F Breanna Stewart F Alyssa Thomas F Pauline Astier G Sabrina Ionescu G Marine Johannes UTIL Courtney Vandersloot,,,
6007,5184448465,Trashgirl88 (4/4),0,139.5,F Jonquel Jones F Azura Stevens F Maddy Siegrist G Sabrina Ionescu G Azzi Fudd UTIL DeWanna Bonner,,,
6007,5184481190,kenrymiller (134/145),0,139.5,F Alyssa Thomas F Jonquel Jones F Pauline Astier G DeWanna Bonner G Aziaha James UTIL Azura Stevens,,,
6007,5184494273,Jaycee37 (1/3),0,139.5,F Breanna Stewart F Alyssa Thomas F Pauline Astier G Sabrina Ionescu G Marine Johannes UTIL Courtney Vandersloot,,,
6007,5184499730,ZeroGravitymusicmke (54/150),0,139.5,F Breanna Stewart F Alyssa Thomas F Pauline Astier G Sabrina Ionescu G Marine Johannes UTIL Courtney Vandersloot,,,
6007,5184502080,Clapbk (14/24),0,139.5,F Breanna Stewart F Kamilla Cardoso F Noemie Brochant G Lexi Held G Marine Johannes UTIL Alyssa Thomas,,,
6007,5184509550,NATURALSHOOTER (29/36),0,139.5,F Jonquel Jones F Kamilla Cardoso F Pauline Astier G Paige Bueckers G Courtney Vandersloot UTIL Marine Johannes,,,
6007,5184536423,Dea7hEa7er (3/3),0,139.5,F Breanna Stewart F Alyssa Thomas F Pauline Astier G Sabrina Ionescu G Marine Johannes UTIL Courtney Vandersloot,,,
6041,5183936708,niquisition (29/82),0,139.25,F Breanna Stewart F Alyssa Thomas F Maddy Siegrist G Sabrina Ionescu G DeWanna Bonner UTIL Lexi Held,,,
6041,5183954033,jonyam,0,139.25,F Breanna Stewart F Azura Stevens F Pauline Astier G Kahleah Copper G Arike Ogunbowale UTIL Courtney Vandersloot,,,
6041,5183996778,Clapbk (4/24),0,139.25,F Breanna Stewart F Azura Stevens F Leonie Fiebich G Kahleah Copper G Lexi Held UTIL DeWanna Bonner,,,
6041,5183998856,CantGetRight69 (32/50),0,139.25,F Alyssa Thomas F Jonquel Jones F Kamilla Cardoso G Arike Ogunbowale G Courtney Vandersloot UTIL Elizabeth Williams,,,
6041,5184066580,rz3kodama (1/12),0,139.25,F Alyssa Thomas F Pauline Astier F Noemie Brochant G Sabrina Ionescu G Kahleah Copper UTIL Natasha Cloud,,,
6041,5184074343,rz3kodama (9/12),0,139.25,F Alyssa Thomas F Jonquel Jones F Elizabeth Williams G Paige Bueckers G Courtney Vandersloot UTIL Pauline Astier,,,
6041,5184084598,rramsey23,0,139.25,F Alyssa Thomas F Pauline Astier F Elizabeth Williams G Paige Bueckers G Courtney Vandersloot UTIL Jonquel Jones,,,
6041,5184098856,datyoungreezy (12/150),0,139.25,F Breanna Stewart F Azura Stevens F Maddy Siegrist G Sabrina Ionescu G Betnijah Laney-Hamilton UTIL Paige Bueckers,,,
6041,5184190267,robwinning,0,139.25,F Alyssa Thomas F Pauline Astier F Noemie Brochant G Sabrina Ionescu G Kahleah Copper UTIL Natasha Cloud,,,
6041,5184285690,Wanna_Square_Up1567 (147/150),0,139.25,F Breanna Stewart F Alyssa Thomas F Maddy Siegrist G Sabrina Ionescu G DeWanna Bonner UTIL Lexi Held,,,
6041,5184315739,mwheel7 (100/150),0,139.25,F Breanna Stewart F Jonquel Jones F Azura Stevens G Lexi Held G Courtney Vandersloot UTIL Pauline Astier,,,
6041,5184327573,igotit4cheap2 (2/2),0,139.25,F Jonquel Jones F Pauline Astier F Elizabeth Williams G Paige Bueckers G Courtney Vandersloot UTIL Alyssa Thomas,,,
6041,5184440157,blackdiamonds7 (138/150),0,139.25,F Alyssa Thomas F Jonquel Jones F Pauline Astier G Paige Bueckers G Courtney Vandersloot UTIL Elizabeth Williams,,,
6041,5184448877,brothadrew213 (2/2),0,139.25,F Alyssa Thomas F Maddy Siegrist F Maddy Westbeld G Paige Bueckers G Azzi Fudd UTIL Breanna Stewart,,,
6041,5184469343,discodad2014 (6/7),0,139.25,F Alyssa Thomas F Kamilla Cardoso F Elizabeth Williams G Kahleah Copper G Arike Ogunbowale UTIL Sydney Taylor,,,
6041,5184481175,kenrymiller (119/145),0,139.25,F Alyssa Thomas F Jonquel Jones F Pauline Astier G Paige Bueckers G Courtney Vandersloot UTIL Elizabeth Williams,,,
6041,5184482292,Briguy20181 (3/7),0,139.25,F Breanna Stewart F Azura Stevens F Pauline Astier G Paige Bueckers G Courtney Vandersloot UTIL Elizabeth Williams,,,
6041,5184488394,Briguy20181 (6/7),0,139.25,F Breanna Stewart F Azura Stevens F Pauline Astier G Paige Bueckers G Courtney Vandersloot UTIL Elizabeth Williams,,,
6041,5184499806,ZeroGravitymusicmke (130/150),0,139.25,F Breanna Stewart F Pauline Astier F Elizabeth Williams G Sabrina Ionescu G Sydney Taylor UTIL Kamilla Cardoso,,,
6060,5183963906,tide888,0,139,F Breanna Stewart F Alyssa Thomas F Pauline Astier G DeWanna Bonner G Valeriane Ayayi UTIL Noemie Brochant,,,
6060,5183980156,Runderwood23 (2/17),0,139,F Alyssa Thomas F Jonquel Jones F Han Xu G Azzi Fudd G Courtney Vandersloot UTIL Sabrina Ionescu,,,
6060,5184004560,bayesiantestsystem (12/28),0,139,F Jessica Shepard F Kamilla Cardoso F Pauline Astier G Azzi Fudd G Sydney Taylor UTIL Lexi Held,,,
6060,5184022224,donjuan32 (14/20),0,139,F Jonquel Jones F Azura Stevens F Noemie Brochant G Sabrina Ionescu G Azzi Fudd UTIL Valeriane Ayayi,,,
6060,5184022690,Ocin_D_Clown (90/150),0,139,F Breanna Stewart F Alyssa Thomas F Noemie Brochant G Azzi Fudd G Courtney Vandersloot UTIL Valeriane Ayayi,,,
6060,5184024650,afcgreen27 (5/45),0,139,F Alyssa Thomas F Jonquel Jones F Pauline Astier G Sabrina Ionescu G DeWanna Bonner UTIL Han Xu,,,
6060,5184043126,PharaohTheKing85 (1/2),0,139,F Jonquel Jones F Kamilla Cardoso F Azura Stevens G Sabrina Ionescu G Arike Ogunbowale UTIL Betnijah Laney-Hamilton,,,
6060,5184051432,mertqq40 (13/150),0,139,F Jonquel Jones F Pauline Astier F Han Xu G Sabrina Ionescu G DeWanna Bonner UTIL Alyssa Thomas,,,
6060,5184098862,datyoungreezy (18/150),0,139,F Jonquel Jones F Noemie Brochant F Maddy Siegrist G Sabrina Ionescu G Kahleah Copper UTIL Kamilla Cardoso,,,
6060,5184111411,naugyhound (3/4),0,139,F Azura Stevens F Pauline Astier F Alanna Smith G Paige Bueckers G Azzi Fudd UTIL Kamilla Cardoso,,,
