Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
2023,5184853083,THAKZZA (9/10),0,161,F Nneka Ogwumike F Dearica Hamby F Makayla Timpson G Marina Mabrey G Courtney Williams UTIL Tima Pouye,,,
2023,5184862179,milligolf (54/150),0,161,F Olivia Nelson-Ododa F Nia Coffey F Janelle Salaun G Kayla McBride G Charlisse Leger-Walker UTIL Courtney Williams,,,
2023,5184864324,smittywrldwd (1/2),0,161,F Natasha Howard F Monique Billings F Dorka Juhasz G Caitlin Clark G Antonia Delaere UTIL Nneka Ogwumike,,,
2023,5184864325,smittywrldwd (2/2),0,161,F Natasha Howard F Monique Billings F Dorka Juhasz G Caitlin Clark G Antonia Delaere UTIL Nneka Ogwumike,,,
2023,5184932098,jamesdon14 (2/150),0,161,F Natasha Howard F Olivia Nelson-Ododa F Diamond Miller G Courtney Williams G Kayla McBride UTIL Sophie Cunningham,,,
2023,5184962006,Dgr1ff24,0,161,F Natasha Howard F Nneka Ogwumike F Dorka Juhasz G Caitlin Clark G Antonia Delaere UTIL Monique Billings,,,
2023,5185015740,Skipper55 (13/150),0,161,F Olivia Nelson-Ododa F Monique Billings F Laeticia Amihere G Marina Mabrey G Leila Lacan UTIL Kelsey Mitchell,,,
2023,5185039601,smithcj16 (29/50),0,161,F Natasha Howard F Janelle Salaun F Myisha Hines-Allen G Caitlin Clark G Leila Lacan UTIL Erica Wheeler,,,
2023,5185090142,kirkfrancis7 (3/30),0,161,F Natasha Howard F Nneka Ogwumike F Isabelle Harrison G Sophie Cunningham G Kate Martin UTIL Dearica Hamby,,,
2023,5185090156,kirkfrancis7 (17/30),0,161,F Natasha Howard F Monique Billings F Myisha Hines-Allen G Kelsey Mitchell G Courtney Williams UTIL Lexie Hull,,,
2023,5185097837,mwheel7 (119/150),0,161,F Natasha Howard F Nneka Ogwumike F Dorka Juhasz G Julie Allemand G Erica Wheeler UTIL Nyara Sabally,,,
2023,5185115683,TheHeismen (94/150),0,161,F Gabby Williams F Olivia Nelson-Ododa F Kayla Thornton G Courtney Williams G Kennedy Burke UTIL Dearica Hamby,,,
2023,5185146175,michaelaedelstein (11/40),0,161,F Nneka Ogwumike F Gabby Williams F Makayla Timpson G Marina Mabrey G Kayla McBride UTIL Kennedy Burke,,,
2023,5185206423,CYRUSIII (32/130),0,161,F Isabelle Harrison F Olivia Nelson-Ododa F Monique Billings G Rae Burrell G Kennedy Burke UTIL Caitlin Clark,,,
2023,5185206424,CYRUSIII (33/130),0,161,F Isabelle Harrison F Olivia Nelson-Ododa F Monique Billings G Rae Burrell G Kennedy Burke UTIL Caitlin Clark,,,
2023,5185206425,CYRUSIII (34/130),0,161,F Isabelle Harrison F Olivia Nelson-Ododa F Monique Billings G Rae Burrell G Kennedy Burke UTIL Caitlin Clark,,,
2023,5185206426,CYRUSIII (35/130),0,161,F Isabelle Harrison F Olivia Nelson-Ododa F Monique Billings G Rae Burrell G Kennedy Burke UTIL Caitlin Clark,,,
2023,5185206427,CYRUSIII (36/130),0,161,F Isabelle Harrison F Olivia Nelson-Ododa F Monique Billings G Rae Burrell G Kennedy Burke UTIL Caitlin Clark,,,
2023,5185212076,au_nbc (30/36),0,161,F Olivia Nelson-Ododa F Kiah Stokes F Diamond Miller G Courtney Williams G Leila Lacan UTIL Kelsey Mitchell,,,
2023,5185237279,Dmatrix74 (14/15),0,161,F Nneka Ogwumike F Olivia Nelson-Ododa F Kiah Stokes G Kayla McBride G Leila Lacan UTIL Maya Caldwell,,,
2023,5185237339,ruff_endz14 (105/150),0,161,F Natasha Howard F Aaliyah Edwards F Myisha Hines-Allen G Kelsey Mitchell G Julie Allemand UTIL Dearica Hamby,,,
2023,5185237374,ruff_endz14 (140/150),0,161,F Natasha Howard F Monique Billings F Dorka Juhasz G Marina Mabrey G Kelsey Mitchell UTIL Myisha Hines-Allen,,,
2023,5185251650,UltimateWin4 (57/150),0,161,F Natasha Howard F Nia Coffey F Diamond Miller G Kelsey Mitchell G Maya Caldwell UTIL Dearica Hamby,,,
2023,5185253465,Tiffanyjohnson1998,0,161,F Olivia Nelson-Ododa F Nia Coffey F Janelle Salaun G Marina Mabrey G Kayla McBride UTIL Erica Wheeler,,,
2023,5185270103,Trinity_11,0,161,F Nneka Ogwumike F Dearica Hamby F Monique Billings G Marina Mabrey G Julie Allemand UTIL Kate Martin,,,
2054,5184740840,ruff_endz14 (14/150),0,160.75,F Natasha Howard F Olivia Nelson-Ododa F Dorka Juhasz G Courtney Williams G Tima Pouye UTIL Nneka Ogwumike,,,
2054,5184767327,discodad2014 (2/6),0,160.75,F Nneka Ogwumike F Makayla Timpson F Anastasiia Olairi Kosu G Caitlin Clark G Marina Mabrey UTIL Kayla McBride,,,
2054,5184777722,goofybh207 (2/13),0,160.75,F Natasha Howard F Isabelle Harrison F Olivia Nelson-Ododa G Leila Lacan G Charlisse Leger-Walker UTIL Myisha Hines-Allen,,,
2054,5184817965,sirjerkins (57/150),0,160.75,F Natasha Howard F Kayla Thornton F Myisha Hines-Allen G Marina Mabrey G Charlisse Leger-Walker UTIL Kayla McBride,,,
2054,5184916386,Maine7 (64/100),0,160.75,F Natasha Howard F Laura Juskaite F Dorka Juhasz G Courtney Williams G Leila Lacan UTIL Olivia Nelson-Ododa,,,
2054,5184918411,Maine7 (66/100),0,160.75,F Natasha Howard F Laura Juskaite F Dorka Juhasz G Courtney Williams G Leila Lacan UTIL Olivia Nelson-Ododa,,,
2054,5185028560,lovesosa555 (1/40),0,160.75,F Monique Billings F Kayla Thornton F Myisha Hines-Allen G Kelsey Mitchell G Courtney Williams UTIL Marina Mabrey,,,
2054,5185095474,IgnorantIntellectual (18/20),0,160.75,F Isabelle Harrison F Nyara Sabally F Olivia Nelson-Ododa G Rae Burrell G Lexie Hull UTIL Nneka Ogwumike,,,
2054,5185108268,Bsaun32 (3/150),0,160.75,F Isabelle Harrison F Olivia Nelson-Ododa F Dorka Juhasz G Marina Mabrey G Kelsey Mitchell UTIL Myisha Hines-Allen,,,
2054,5185177232,zach_barney (4/5),0,160.75,F Nneka Ogwumike F Makayla Timpson F Anastasiia Olairi Kosu G Caitlin Clark G Marina Mabrey UTIL Kayla McBride,,,
2054,5185177233,zach_barney (5/5),0,160.75,F Nneka Ogwumike F Makayla Timpson F Anastasiia Olairi Kosu G Caitlin Clark G Marina Mabrey UTIL Kayla McBride,,,
2054,5185185595,Ronboi28 (5/24),0,160.75,F Natasha Howard F Nneka Ogwumike F Myisha Hines-Allen G Kelsey Mitchell G Kaila Charles UTIL Kennedy Burke,,,
2054,5185189275,Hec223 (1/4),0,160.75,F Natasha Howard F Nneka Ogwumike F Anastasiia Olairi Kosu G Caitlin Clark G Gianna Kneepkens UTIL Dearica Hamby,,,
2054,5185190344,millertime7 (81/150),0,160.75,F Monique Billings F Kayla Thornton F Myisha Hines-Allen G Marina Mabrey G Courtney Williams UTIL Kelsey Mitchell,,,
2054,5185201914,Rowdog31 (2/43),0,160.75,F Nneka Ogwumike F Olivia Nelson-Ododa F Myisha Hines-Allen G Kelsey Mitchell G Courtney Williams UTIL Maya Caldwell,,,
2054,5185206399,CYRUSIII (8/130),0,160.75,F Nneka Ogwumike F Monique Billings F Kiah Stokes G Kelsey Mitchell G Kennedy Burke UTIL Charlisse Leger-Walker,,,
2054,5185206402,CYRUSIII (11/130),0,160.75,F Nneka Ogwumike F Monique Billings F Kiah Stokes G Kelsey Mitchell G Kennedy Burke UTIL Charlisse Leger-Walker,,,
2054,5185217240,countrygirl617 (6/20),0,160.75,F Natasha Howard F Olivia Nelson-Ododa F Dorka Juhasz G Courtney Williams G Leila Lacan UTIL Laura Juskaite,,,
2054,5185237388,DBrownFF88 (11/20),0,160.75,F Nneka Ogwumike F Olivia Nelson-Ododa F Myisha Hines-Allen G Courtney Williams G Maya Caldwell UTIL Kelsey Mitchell,,,
2054,5185253437,HighPraiseHighFocus (1/14),0,160.75,F Monique Billings F Kayla Thornton F Myisha Hines-Allen G Marina Mabrey G Courtney Williams UTIL Kelsey Mitchell,,,
2054,5185253900,HighPraiseHighFocus (2/14),0,160.75,F Monique Billings F Kayla Thornton F Myisha Hines-Allen G Marina Mabrey G Courtney Williams UTIL Kelsey Mitchell,,,
2054,5185253901,HighPraiseHighFocus (3/14),0,160.75,F Monique Billings F Kayla Thornton F Myisha Hines-Allen G Marina Mabrey G Courtney Williams UTIL Kelsey Mitchell,,,
2054,5185253902,HighPraiseHighFocus (4/14),0,160.75,F Monique Billings F Kayla Thornton F Myisha Hines-Allen G Marina Mabrey G Courtney Williams UTIL Kelsey Mitchell,,,
2054,5185253903,HighPraiseHighFocus (5/14),0,160.75,F Monique Billings F Kayla Thornton F Myisha Hines-Allen G Marina Mabrey G Courtney Williams UTIL Kelsey Mitchell,,,
2054,5185253904,HighPraiseHighFocus (6/14),0,160.75,F Monique Billings F Kayla Thornton F Myisha Hines-Allen G Marina Mabrey G Courtney Williams UTIL Kelsey Mitchell,,,
2054,5185253905,HighPraiseHighFocus (7/14),0,160.75,F Monique Billings F Kayla Thornton F Myisha Hines-Allen G Marina Mabrey G Courtney Williams UTIL Kelsey Mitchell,,,
2054,5185253906,HighPraiseHighFocus (8/14),0,160.75,F Monique Billings F Kayla Thornton F Myisha Hines-Allen G Marina Mabrey G Courtney Williams UTIL Kelsey Mitchell,,,
2054,5185253907,HighPraiseHighFocus (9/14),0,160.75,F Monique Billings F Kayla Thornton F Myisha Hines-Allen G Marina Mabrey G Courtney Williams UTIL Kelsey Mitchell,,,
2054,5185253908,HighPraiseHighFocus (10/14),0,160.75,F Monique Billings F Kayla Thornton F Myisha Hines-Allen G Marina Mabrey G Courtney Williams UTIL Kelsey Mitchell,,,
2054,5185253909,HighPraiseHighFocus (11/14),0,160.75,F Monique Billings F Kayla Thornton F Myisha Hines-Allen G Marina Mabrey G Courtney Williams UTIL Kelsey Mitchell,,,
2054,5185253910,HighPraiseHighFocus (12/14),0,160.75,F Monique Billings F Kayla Thornton F Myisha Hines-Allen G Marina Mabrey G Courtney Williams UTIL Kelsey Mitchell,,,
2054,5185253911,HighPraiseHighFocus (13/14),0,160.75,F Monique Billings F Kayla Thornton F Myisha Hines-Allen G Marina Mabrey G Courtney Williams UTIL Kelsey Mitchell,,,
2054,5185253912,HighPraiseHighFocus (14/14),0,160.75,F Monique Billings F Kayla Thornton F Myisha Hines-Allen G Marina Mabrey G Courtney Williams UTIL Kelsey Mitchell,,,
2054,5185260615,TilleyA (87/110),0,160.75,F Dearica Hamby F Nyara Sabally F Aaliyah Edwards G Kayla McBride G Leila Lacan UTIL Rae Burrell,,,
2088,5184674421,niquisition (5/83),0,160.5,F Natasha Howard F Dearica Hamby F Dorka Juhasz G Caitlin Clark G Rae Burrell UTIL Myisha Hines-Allen,,,
2088,5184729654,Runderwood23 (6/14),0,160.5,F Natasha Howard F Gabby Williams F Isabelle Harrison G Rae Burrell G Kennedy Burke UTIL Charlisse Leger-Walker,,,
2088,5184740830,ruff_endz14 (4/150),0,160.5,F Dearica Hamby F Gabby Williams F Dorka Juhasz G Courtney Williams G Tiffany Hayes UTIL Nneka Ogwumike,,,
2088,5184832985,bellsofwar3 (31/60),0,160.5,F Dearica Hamby F Janelle Salaun F Myisha Hines-Allen G Marina Mabrey G Courtney Williams UTIL Ariel Atkins,,,
2088,5184862256,milligolf (131/150),0,160.5,F Dearica Hamby F Gabby Williams F Dorka Juhasz G Courtney Williams G Tiffany Hayes UTIL Nneka Ogwumike,,,
2088,5184935326,ivymoose (29/60),0,160.5,F Dearica Hamby F Olivia Nelson-Ododa F Myisha Hines-Allen G Leila Lacan G Charlisse Leger-Walker UTIL Courtney Williams,,,
2088,5185023665,abbdogg (17/19),0,160.5,F Dearica Hamby F Olivia Nelson-Ododa F Laura Juskaite G Kayla McBride G Julie Allemand UTIL Maria Conde,,,
2088,5185057840,gtrucker47 (2/2),0,160.5,F Dearica Hamby F Olivia Nelson-Ododa F Laura Juskaite G Marina Mabrey G Leila Lacan UTIL Diamond Miller,,,
2088,5185069138,AffirmativeAction (8/10),0,160.5,F Natasha Howard F Dearica Hamby F Dorka Juhasz G Caitlin Clark G Rae Burrell UTIL Myisha Hines-Allen,,,
2088,5185081232,DCL1972,0,160.5,F Olivia Nelson-Ododa F Monique Billings F Makayla Timpson G Courtney Williams G Leila Lacan UTIL Marina Mabrey,,,
2088,5185097732,mwheel7 (14/150),0,160.5,F Natasha Howard F Monique Billings F Myisha Hines-Allen G Kelsey Mitchell G Sophie Cunningham UTIL Dearica Hamby,,,
2088,5185104016,Wanna_Square_Up1567 (16/150),0,160.5,F Dearica Hamby F Olivia Nelson-Ododa F Myisha Hines-Allen G Courtney Williams G Leila Lacan UTIL Charlisse Leger-Walker,,,
2088,5185112943,slyguy717 (7/25),0,160.5,F Isabelle Harrison F Olivia Nelson-Ododa F Dorka Juhasz G Courtney Williams G Kayla McBride UTIL Nyara Sabally,,,
2088,5185153806,Chitownbears73 (2/4),0,160.5,F Natasha Howard F Dearica Hamby F Gabby Williams G Julie Allemand G Rae Burrell UTIL Tiffany Hayes,,,
2088,5185160626,DDDTX (1/2),0,160.5,F Natasha Howard F Myisha Hines-Allen F Dorka Juhasz G Caitlin Clark G Rae Burrell UTIL Dearica Hamby,,,
2088,5185162191,sixers1212 (95/105),0,160.5,F Natasha Howard F Dearica Hamby F Monique Billings G Kelsey Mitchell G Sophie Cunningham UTIL Aaliyah Edwards,,,
2088,5185174789,MrSweetMilk (1/2),0,160.5,F Brittney Griner F Janelle Salaun F Laura Juskaite G Kayla McBride G Erica Wheeler UTIL Nneka Ogwumike,,,
2088,5185174790,MrSweetMilk (2/2),0,160.5,F Brittney Griner F Janelle Salaun F Laura Juskaite G Kayla McBride G Erica Wheeler UTIL Nneka Ogwumike,,,
2088,5185183748,khp5050 (1/60),0,160.5,F Isabelle Harrison F Olivia Nelson-Ododa F Myisha Hines-Allen G Kelsey Mitchell G Sophie Cunningham UTIL Nneka Ogwumike,,,
2088,5185190338,millertime7 (75/150),0,160.5,F Natasha Howard F Dearica Hamby F Olivia Nelson-Ododa G Courtney Williams G Kate Martin UTIL Erica Wheeler,,,
2088,5185246361,seth1374 (34/137),0,160.5,F Natasha Howard F Myisha Hines-Allen F Dorka Juhasz G Caitlin Clark G Rae Burrell UTIL Dearica Hamby,,,
2088,5185261054,isithim (1/2),0,160.5,F Nneka Ogwumike F Maria Conde F Kayla Thornton G Marina Mabrey G Kayla McBride UTIL Raven Johnson,,,
2110,5184674482,niquisition (66/83),0,160.25,F Kayla Thornton F Aaliyah Edwards F Dorka Juhasz G Caitlin Clark G Kelsey Mitchell UTIL Natasha Howard,,,
2110,5184745714,tbjones2121 (36/40),0,160.25,F Nneka Ogwumike F Nyara Sabally F Janelle Salaun G Courtney Williams G Maya Caldwell UTIL Leila Lacan,,,
2110,5184761319,cvboston,0,160.25,F Natasha Howard F Dearica Hamby F Monique Billings G Marina Mabrey G Maya Caldwell UTIL Lexie Hull,,,
2110,5184778759,Ocin_D_Clown (85/150),0,160.25,F Maria Conde F Monique Billings F Myisha Hines-Allen G Courtney Williams G Kayla McBride UTIL Kelsey Mitchell,,,
2110,5184815378,Scorpio3K (5/7),0,160.25,F Natasha Howard F Nia Coffey F Janelle Salaun G Courtney Williams G Maya Caldwell UTIL Kayla McBride,,,
2110,5184857703,dbaggot3 (48/61),0,160.25,F Natasha Howard F Dearica Hamby F Aaliyah Edwards G Courtney Williams G Erica Wheeler UTIL Lexie Hull,,,
2110,5184914854,Tglizzy601 (32/130),0,160.25,F Isabelle Harrison F Nyara Sabally F Janelle Salaun G Kelsey Mitchell G Raven Johnson UTIL Courtney Williams,,,
2110,5184945718,IBrits (1/2),0,160.25,F Monique Billings F Janelle Salaun F Aaliyah Edwards G Caitlin Clark G Kelsey Mitchell UTIL Olivia Nelson-Ododa,,,
2110,5184972348,sixers1212 (10/105),0,160.25,F Natasha Howard F Nia Coffey F Janelle Salaun G Courtney Williams G Kayla McBride UTIL Maya Caldwell,,,
2110,5184972614,sixers1212 (19/105),0,160.25,F Gabby Williams F Isabelle Harrison F Nia Coffey G Kayla McBride G Kaitlyn Chen UTIL Kelsey Mitchell,,,
2110,5184992941,branklyng (2/2),0,160.25,F Dearica Hamby F Maria Conde F Monique Billings G Julie Allemand G Erica Wheeler UTIL Marina Mabrey,,,
2110,5185087063,antp (4/25),0,160.25,F Dearica Hamby F Diamond Miller F Dorka Juhasz G Courtney Williams G Charlisse Leger-Walker UTIL Caitlin Clark,,,
2110,5185095458,IgnorantIntellectual (2/20),0,160.25,F Nneka Ogwumike F Nyara Sabally F Olivia Nelson-Ododa G Rae Burrell G Kennedy Burke UTIL Leila Lacan,,,
2110,5185097825,mwheel7 (107/150),0,160.25,F Dearica Hamby F Gabby Williams F Dorka Juhasz G Courtney Williams G Veronica Burton UTIL Kayla Thornton,,,
2110,5185108266,Bsaun32 (1/150),0,160.25,F Nneka Ogwumike F Monique Billings F Myisha Hines-Allen G Courtney Williams G Charlisse Leger-Walker UTIL Rae Burrell,,,
2110,5185108382,Bsaun32 (117/150),0,160.25,F Nneka Ogwumike F Dearica Hamby F Myisha Hines-Allen G Courtney Williams G Kayla McBride UTIL Kate Martin,,,
2110,5185131978,docholiday (2/2),0,160.25,F Dearica Hamby F Olivia Nelson-Ododa F Dorka Juhasz G Courtney Williams G Tyasha Harris UTIL Caitlin Clark,,,
2110,5185139330,sixers1212 (56/105),0,160.25,F Dearica Hamby F Gabby Williams F Isabelle Harrison G Charlisse Leger-Walker G Kennedy Burke UTIL Julie Allemand,,,
2110,5185146098,jjohn71 (1/5),0,160.25,F Monique Billings F Kiah Stokes F Janelle Salaun G Marina Mabrey G Kelsey Mitchell UTIL Charlisse Leger-Walker,,,
2110,5185171138,laylow418 (1/2),0,160.25,F Nneka Ogwumike F Olivia Nelson-Ododa F Kiah Stokes G Kayla McBride G Leila Lacan UTIL Kaila Charles,,,
2110,5185183381,laylow418 (2/2),0,160.25,F Nneka Ogwumike F Olivia Nelson-Ododa F Kiah Stokes G Kayla McBride G Leila Lacan UTIL Kaila Charles,,,
2110,5185190354,millertime7 (91/150),0,160.25,F Nneka Ogwumike F Isabelle Harrison F Myisha Hines-Allen G Courtney Williams G Kayla McBride UTIL Sophie Cunningham,,,
2110,5185206474,CYRUSIII (83/130),0,160.25,F Nia Coffey F Monique Billings F Diamond Miller G Courtney Williams G Leila Lacan UTIL Kelsey Mitchell,,,
2110,5185214021,anthony_tesla (16/37),0,160.25,F Dearica Hamby F Nyara Sabally F Maria Conde G Kayla McBride G Julie Allemand UTIL Rae Burrell,,,
2110,5185251695,UltimateWin4 (102/150),0,160.25,F Natasha Howard F Dearica Hamby F Diamond Miller G Caitlin Clark G Maya Caldwell UTIL Erica Wheeler,,,
2110,5185251730,UltimateWin4 (137/150),0,160.25,F Gabby Williams F Nia Coffey F Kayla Thornton G Kayla McBride G Erica Wheeler UTIL Kelsey Mitchell,,,
2110,5185260550,TilleyA (22/110),0,160.25,F Natasha Howard F Dearica Hamby F Aaliyah Edwards G Courtney Williams G Saniya Rivers UTIL Rae Burrell,,,
2137,5184742850,DOTTEM (3/6),0,160,F Nneka Ogwumike F Dearica Hamby F Cecilia Zandalasini G Kennedy Burke G Maya Caldwell UTIL Natasha Howard,,,
2137,5184778735,Ocin_D_Clown (61/150),0,160,F Nneka Ogwumike F Olivia Nelson-Ododa F Nia Coffey G Kayla McBride G Maya Caldwell UTIL Leila Lacan,,,
2137,5184813853,dahask3411,0,160,F Natasha Howard F Nneka Ogwumike F Monique Billings G Charlisse Leger-Walker G Julie Allemand UTIL Sophie Cunningham,,,
2137,5184833005,bellsofwar3 (51/60),0,160,F Nneka Ogwumike F Janelle Salaun F Aaliyah Edwards G Caitlin Clark G Tiffany Hayes UTIL Kelsey Mitchell,,,
2137,5184833208,whoisjohngalt420 (19/20),0,160,F Monique Billings F Janelle Salaun F Myisha Hines-Allen G Courtney Williams G Kayla McBride UTIL Caitlin Clark,,,
2137,5184862183,milligolf (58/150),0,160,F Isabelle Harrison F Nyara Sabally F Myisha Hines-Allen G Kelsey Mitchell G Erica Wheeler UTIL Dearica Hamby,,,
2137,5184932127,jamesdon14 (31/150),0,160,F Natasha Howard F Olivia Nelson-Ododa F Aaliyah Edwards G Kelsey Mitchell G Ariel Atkins UTIL Monique Billings,,,
2137,5185010069,oltjpack (11/27),0,160,F Dearica Hamby F Monique Billings F Aaliyah Edwards G Courtney Williams G Saniya Rivers UTIL Nneka Ogwumike,,,
2137,5185039586,smithcj16 (14/50),0,160,F Monique Billings F Janelle Salaun F Myisha Hines-Allen G Caitlin Clark G Courtney Williams UTIL Kayla McBride,,,
2137,5185104099,Wanna_Square_Up1567 (99/150),0,160,F Natasha Howard F Gabby Williams F Myisha Hines-Allen G Kelsey Mitchell G Rae Burrell UTIL Erica Wheeler,,,
2137,5185108359,Bsaun32 (94/150),0,160,F Nneka Ogwumike F Olivia Nelson-Ododa F Aaliyah Edwards G Marina Mabrey G Erica Wheeler UTIL Rae Burrell,,,
2137,5185115705,TheHeismen (116/150),0,160,F Dearica Hamby F Olivia Nelson-Ododa F Myisha Hines-Allen G Marina Mabrey G Kayla McBride UTIL Kennedy Burke,,,
2137,5185146197,michaelaedelstein (33/40),0,160,F Isabelle Harrison F Monique Billings F Myisha Hines-Allen G Courtney Williams G Veronica Burton UTIL Kayla McBride,,,
2137,5185184984,klinfluence (4/10),0,160,F Monique Billings F Janelle Salaun F Myisha Hines-Allen G Courtney Williams G Kayla McBride UTIL Caitlin Clark,,,
2137,5185190285,millertime7 (22/150),0,160,F Nneka Ogwumike F Olivia Nelson-Ododa F Nia Coffey G Kayla McBride G Leila Lacan UTIL Maya Caldwell,,,
2137,5185235076,leelee3 (1/6),0,160,F Monique Billings F Kiah Stokes F Kayla Thornton G Veronica Burton G Kayla McBride UTIL Natasha Howard,,,
2137,5185237334,ruff_endz14 (100/150),0,160,F Natasha Howard F Olivia Nelson-Ododa F Dorka Juhasz G Marina Mabrey G Courtney Williams UTIL Makayla Timpson,,,
2137,5185237349,ruff_endz14 (115/150),0,160,F Nneka Ogwumike F Olivia Nelson-Ododa F Cecilia Zandalasini G Kelsey Mitchell G Leila Lacan UTIL Myisha Hines-Allen,,,
2137,5185246389,seth1374 (62/137),0,160,F Gabby Williams F Dorka Juhasz F Makayla Timpson G Caitlin Clark G Kayla McBride UTIL Nneka Ogwumike,,,
2137,5185247296,504ant (10/18),0,160,F Isabelle Harrison F Monique Billings F Myisha Hines-Allen G Courtney Williams G Veronica Burton UTIL Kayla McBride,,,
2137,5185260539,TilleyA (11/110),0,160,F Dearica Hamby F Monique Billings F Aaliyah Edwards G Courtney Williams G Saniya Rivers UTIL Nneka Ogwumike,,,
2158,5184683301,HokieGal734,0,159.75,F Natasha Howard F Isabelle Harrison F Diamond Miller G Marina Mabrey G Kennedy Burke UTIL Ariel Atkins,,,
2158,5184727742,J-Poet21 (5/16),0,159.75,F Monique Billings F Kiah Stokes F Dorka Juhasz G Caitlin Clark G Kelsey Mitchell UTIL Kayla McBride,,,
2158,5184729837,J-Poet21 (10/16),0,159.75,F Monique Billings F Kiah Stokes F Dorka Juhasz G Caitlin Clark G Kelsey Mitchell UTIL Kayla McBride,,,
2158,5184771493,krysti.love75 (3/24),0,159.75,F Olivia Nelson-Ododa F Nia Coffey F Monique Billings G Courtney Williams G Kayla McBride UTIL Rae Burrell,,,
2158,5184771609,krysti.love75 (11/24),0,159.75,F Olivia Nelson-Ododa F Nia Coffey F Monique Billings G Courtney Williams G Kayla McBride UTIL Rae Burrell,,,
2158,5184778813,Ocin_D_Clown (139/150),0,159.75,F Olivia Nelson-Ododa F Diamond Miller F Makayla Timpson G Caitlin Clark G Courtney Williams UTIL Dearica Hamby,,,
2158,5184817963,sirjerkins (55/150),0,159.75,F Natasha Howard F Olivia Nelson-Ododa F Aaliyah Edwards G Kelsey Mitchell G Kayla McBride UTIL Myisha Hines-Allen,,,
