Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
6229,5185731498,Esquibel_29 (8/10),0,146.5,F Angel Reese F Dominique Malonga F Awa Fam G Rhyne Howard G Lexie Hull UTIL Frieda Buhner,,,
6229,5185753182,keshajay (1/2),0,146.5,F Angel Reese F Dominique Malonga F Madina Okot G DeWanna Bonner G Jewell Loyd UTIL Flau'Jae Johnson,,,
6229,5185848824,jasonrd917 (1/3),0,146.5,F Awa Fam F Ezi Magbegor F Madina Okot G Rhyne Howard G Jordin Canada UTIL Chelsea Gray,,,
6229,5185883283,Italiano76 (11/16),0,146.5,F NaLyssa Smith F Cheyenne Parker-Tyus F Myisha Hines-Allen G Kelsey Mitchell G Natisha Hiedeman UTIL Rhyne Howard,,,
6229,5185902481,smithcj16 (79/80),0,146.5,F Aliyah Boston F Bridget Carleton F Jordan Horston G Kahleah Copper G Valeriane Ayayi UTIL Carla Leite,,,
6229,5185926788,PurpleGeez (1/6),0,146.5,F Aliyah Boston F Angel Reese F Katie Lou Samuelson G Rhyne Howard G Lexie Hull UTIL Naz Hillmon,,,
6229,5185926795,PurpleGeez (2/6),0,146.5,F Aliyah Boston F Angel Reese F Katie Lou Samuelson G Rhyne Howard G Lexie Hull UTIL Naz Hillmon,,,
6229,5185926797,PurpleGeez (3/6),0,146.5,F Aliyah Boston F Angel Reese F Katie Lou Samuelson G Rhyne Howard G Lexie Hull UTIL Naz Hillmon,,,
6229,5185931218,PurpleGeez (4/6),0,146.5,F Aliyah Boston F Angel Reese F Katie Lou Samuelson G Rhyne Howard G Lexie Hull UTIL Naz Hillmon,,,
6229,5185931286,PurpleGeez (5/6),0,146.5,F Aliyah Boston F Angel Reese F Katie Lou Samuelson G Rhyne Howard G Lexie Hull UTIL Naz Hillmon,,,
6229,5185931294,PurpleGeez (6/6),0,146.5,F Aliyah Boston F Angel Reese F Katie Lou Samuelson G Rhyne Howard G Lexie Hull UTIL Naz Hillmon,,,
6229,5185952505,Rhodypatsman,0,146.5,F Aliyah Boston F Noemie Brochant F Myisha Hines-Allen G Rhyne Howard G Kelsey Mitchell UTIL Jewell Loyd,,,
6229,5185973162,Rowdog31 (12/150),0,146.5,F Angel Reese F Cheyenne Parker-Tyus F Myisha Hines-Allen G Rhyne Howard G Jordin Canada UTIL DeWanna Bonner,,,
6229,5185973248,Rowdog31 (98/150),0,146.5,F NaLyssa Smith F Cheyenne Parker-Tyus F Myisha Hines-Allen G Jackie Young G Flau'Jae Johnson UTIL Jordin Canada,,,
6229,5185995495,CrimeTime405RicD (4/6),0,146.5,F Aliyah Boston F Megan Gustafson F Cheyenne Parker-Tyus G Natisha Hiedeman G Jordin Canada UTIL Raven Johnson,,,
6229,5186013817,llllllllllllllllIll (33/150),0,146.5,F Angel Reese F Emily Engstler F Monique Billings G Allisha Gray G DeWanna Bonner UTIL Valeriane Ayayi,,,
6229,5186061351,Thonaston (58/64),0,146.5,F Angel Reese F Awa Fam F Ezi Magbegor G Jordin Canada G Lexie Hull UTIL Flau'Jae Johnson,,,
6229,5186064715,seth1374 (105/145),0,146.5,F Aliyah Boston F Angel Reese F Dominique Malonga G Lexie Hull G Sophie Cunningham UTIL Jewell Loyd,,,
6229,5186065284,SGT_Moe (120/150),0,146.5,F Angel Reese F Noemie Brochant F Cheyenne Parker-Tyus G Jackie Young G Jewell Loyd UTIL Jordin Canada,,,
6229,5186065297,SGT_Moe (133/150),0,146.5,F Aliyah Boston F Angel Reese F Stephanie Talbot G Valeriane Ayayi G Jewell Loyd UTIL Allisha Gray,,,
6229,5186065303,SGT_Moe (139/150),0,146.5,F Alyssa Thomas F Awa Fam F Stephanie Talbot G Chelsea Gray G Jewell Loyd UTIL Jordin Canada,,,
6229,5186065789,logik612 (3/6),0,146.5,F Angel Reese F Awa Fam F Sika Kone G Jackie Young G Flau'Jae Johnson UTIL Jade Melbourne,,,
6229,5186074303,marcusaurelius25 (54/150),0,146.5,F Angel Reese F NaLyssa Smith F Naz Hillmon G Rhyne Howard G Valeriane Ayayi UTIL Jewell Loyd,,,
6229,5186075581,dlbell5848 (25/28),0,146.5,F Angel Reese F Megan Gustafson F Myisha Hines-Allen G Rhyne Howard G Allisha Gray UTIL Lexie Hull,,,
6229,5186087998,slyguy717 (16/17),0,146.5,F Angel Reese F Dominique Malonga F Ezi Magbegor G Natisha Hiedeman G Flau'Jae Johnson UTIL Sami Whitcomb,,,
6262,5185447760,DraftToWin839 (13/16),0,146.25,F Angel Reese F Bridget Carleton F Jordan Horston G Chelsea Gray G Jewell Loyd UTIL Kahleah Copper,,,
6262,5185529162,bdubb123 (1/2),0,146.25,F Angel Reese F Bridget Carleton F Myisha Hines-Allen G Jackie Young G Chelsea Gray UTIL Isobel Borlase,,,
6262,5185529403,bdubb123 (2/2),0,146.25,F Angel Reese F Bridget Carleton F Myisha Hines-Allen G Jackie Young G Chelsea Gray UTIL Isobel Borlase,,,
6262,5185532430,ruff_endz14 (81/150),0,146.25,F Alyssa Thomas F Aliyah Boston F Frieda Buhner G Chelsea Gray G Jade Melbourne UTIL Valeriane Ayayi,,,
6262,5185569492,marhard (1/2),0,146.25,F Angel Reese F Emily Engstler F Monique Billings G Kelsey Mitchell G Lexie Hull UTIL Jewell Loyd,,,
6262,5185569524,marhard (2/2),0,146.25,F Angel Reese F Emily Engstler F Monique Billings G Kelsey Mitchell G Lexie Hull UTIL Jewell Loyd,,,
6262,5185610728,smithcj16 (20/80),0,146.25,F Megan Gustafson F Monique Billings F Madina Okot G Rhyne Howard G Kahleah Copper UTIL Allisha Gray,,,
6262,5185620814,frankkitchen0905,0,146.25,F Angel Reese F NaLyssa Smith F Monique Billings G Kelsey Mitchell G Valeriane Ayayi UTIL Lexie Hull,,,
6262,5185708125,wwatts12 (11/20),0,146.25,F Angel Reese F NaLyssa Smith F Monique Billings G Flau'Jae Johnson G Carla Leite UTIL Tyasha Harris,,,
6262,5185828797,PabloG901 (6/14),0,146.25,F Dominique Malonga F Monique Billings F Frieda Buhner G Jackie Young G Flau'Jae Johnson UTIL DeWanna Bonner,,,
6262,5185896770,rickcube,0,146.25,F Awa Fam F Emily Engstler F Monique Billings G Kelsey Mitchell G DeWanna Bonner UTIL NaLyssa Smith,,,
6262,5185905283,1956mt,0,146.25,F Emily Engstler F Monique Billings F Naz Hillmon G Allisha Gray G Carla Leite UTIL Rhyne Howard,,,
6262,5185937264,Brandon1204 (11/23),0,146.25,F Angel Reese F Awa Fam F Cheyenne Parker-Tyus G Jordin Canada G Allisha Gray UTIL Jewell Loyd,,,
6262,5185965754,taildawg78,0,146.25,F Angel Reese F Bridget Carleton F Awa Fam G Allisha Gray G Carla Leite UTIL Makayla Timpson,,,
6262,5186027898,mrmvp479 (7/23),0,146.25,F Angel Reese F Dominique Malonga F Frieda Buhner G Carla Leite G DeWanna Bonner UTIL Sarah Ashlee Barker,,,
6262,5186054276,WeBallWeWin (2/2),0,146.25,F Bridget Carleton F NaLyssa Smith F Naz Hillmon G Jackie Young G Valeriane Ayayi UTIL Awa Fam,,,
6262,5186065182,SGT_Moe (18/150),0,146.25,F Aliyah Boston F Myisha Hines-Allen F Stephanie Talbot G Kahleah Copper G Valeriane Ayayi UTIL Jackie Young,,,
6262,5186065266,SGT_Moe (102/150),0,146.25,F Aliyah Boston F Monique Billings F Frieda Buhner G Chelsea Gray G Valeriane Ayayi UTIL Kelsey Mitchell,,,
6262,5186076832,dunnisland9,0,146.25,F NaLyssa Smith F Megan Gustafson F Monique Billings G Kelsey Mitchell G Allisha Gray UTIL Jewell Loyd,,,
6262,5186077131,jgvalley (4/4),0,146.25,F Angel Reese F Awa Fam F Frieda Buhner G Rhyne Howard G Flau'Jae Johnson UTIL Jade Melbourne,,,
6262,5186088976,UltimateWin4 (110/150),0,146.25,F Alyssa Thomas F Aliyah Boston F Naz Hillmon G Carla Leite G Valeriane Ayayi UTIL Frieda Buhner,,,
6283,5185449994,briannedanielle,0,146,F Alyssa Thomas F Angel Reese F Frieda Buhner G Valeriane Ayayi G Jewell Loyd UTIL Chelsea Gray,,,
6283,5185465081,CarolinaCam88 (1/5),0,146,F Alyssa Thomas F Angel Reese F Frieda Buhner G Valeriane Ayayi G Jewell Loyd UTIL Chelsea Gray,,,
6283,5185576722,gwsanche,0,146,F Alyssa Thomas F Angel Reese F Frieda Buhner G Chelsea Gray G Valeriane Ayayi UTIL Jewell Loyd,,,
6283,5185600688,Ocin_D_Clown (26/150),0,146,F Aliyah Boston F NaLyssa Smith F Makayla Timpson G Rhyne Howard G Chelsea Gray UTIL Jewell Loyd,,,
6283,5185633723,coderromims87,0,146,F Emily Engstler F Monique Billings F Ezi Magbegor G Jackie Young G Rhyne Howard UTIL Valeriane Ayayi,,,
6283,5185703184,kbhawks3 (2/2),0,146,F Angel Reese F Bridget Carleton F Stephanie Talbot G Natisha Hiedeman G Allisha Gray UTIL Jewell Loyd,,,
6283,5185714086,DraftToWin839 (16/16),0,146,F Bridget Carleton F Awa Fam F Emily Engstler G Chelsea Gray G Allisha Gray UTIL Valeriane Ayayi,,,
6283,5185749433,jwclark311 (149/150),0,146,F Aliyah Boston F NaLyssa Smith F Makayla Timpson G Rhyne Howard G Jewell Loyd UTIL Chelsea Gray,,,
6283,5185773196,Wanna_Square_Up1567 (64/150),0,146,F Alyssa Thomas F Angel Reese F Frieda Buhner G Chelsea Gray G Valeriane Ayayi UTIL Jewell Loyd,,,
6283,5185783259,Cattyfrac_83 (4/10),0,146,F Angel Reese F Awa Fam F Madina Okot G Natisha Hiedeman G Allisha Gray UTIL Lexie Hull,,,
6283,5185828803,PabloG901 (12/14),0,146,F Dominique Malonga F NaLyssa Smith F Megan Gustafson G Chelsea Gray G Flau'Jae Johnson UTIL Teja Oblak,,,
6283,5185873386,datyoungreezy (30/150),0,146,F Alyssa Thomas F Emily Engstler F Monique Billings G Allisha Gray G Jewell Loyd UTIL DeWanna Bonner,,,
6283,5185873406,datyoungreezy (50/150),0,146,F Angel Reese F Cheyenne Parker-Tyus F Frieda Buhner G Rhyne Howard G Allisha Gray UTIL DeWanna Bonner,,,
6283,5185907562,passrush72 (18/22),0,146,F Aliyah Boston F NaLyssa Smith F Makayla Timpson G Rhyne Howard G Chelsea Gray UTIL Jewell Loyd,,,
6283,5185932321,Wood334 (1/10),0,146,F Alyssa Thomas F Angel Reese F Frieda Buhner G Chelsea Gray G Valeriane Ayayi UTIL Jewell Loyd,,,
6283,5185952806,hiphopjunkie86 (8/15),0,146,F Alyssa Thomas F Angel Reese F Frieda Buhner G Chelsea Gray G Jewell Loyd UTIL Valeriane Ayayi,,,
6283,5185966038,Boogie420 (3/4),0,146,F Angel Reese F Awa Fam F Jordan Horston G Rhyne Howard G Jade Melbourne UTIL Chelsea Gray,,,
6283,5185969277,xXxPLOSIVE (3/4),0,146,F Alyssa Thomas F Angel Reese F Frieda Buhner G Chelsea Gray G Valeriane Ayayi UTIL Jewell Loyd,,,
6283,5185973184,Rowdog31 (34/150),0,146,F Alyssa Thomas F Cheyenne Parker-Tyus F Myisha Hines-Allen G Kahleah Copper G DeWanna Bonner UTIL Jordin Canada,,,
6283,5185973260,Rowdog31 (110/150),0,146,F NaLyssa Smith F Megan Gustafson F Cheyenne Parker-Tyus G Chelsea Gray G Allisha Gray UTIL Jordin Canada,,,
6283,5185986857,ataribravo (136/150),0,146,F A'ja Wilson F Bridget Carleton F Kyara Linskens G Carla Leite G Valeriane Ayayi UTIL Chelsea Gray,,,
6283,5185988191,ledkdogg (92/99),0,146,F Alyssa Thomas F Angel Reese F Frieda Buhner G Rhyne Howard G Jewell Loyd UTIL Noemie Brochant,,,
6283,5186002386,SlimmGoodie310,0,146,F Angel Reese F Awa Fam F Jordan Horston G Natisha Hiedeman G Allisha Gray UTIL Jewell Loyd,,,
6283,5186005311,JamesRoland,0,146,F Angel Reese F Naz Hillmon F Jordan Horston G Rhyne Howard G Carla Leite UTIL Awa Fam,,,
6283,5186036537,Mathis (27/150),0,146,F Aliyah Boston F NaLyssa Smith F Makayla Timpson G Rhyne Howard G Jewell Loyd UTIL Chelsea Gray,,,
6283,5186058225,J-Rye12,0,146,F Angel Reese F Megan Gustafson F Noemie Brochant G Kelsey Mitchell G Lexie Hull UTIL Carla Leite,,,
6283,5186065220,SGT_Moe (56/150),0,146,F Alyssa Thomas F Angel Reese F Frieda Buhner G Chelsea Gray G Valeriane Ayayi UTIL Jewell Loyd,,,
6283,5186067699,Quindaro_kid (5/6),0,146,F Angel Reese F Monique Billings F Naz Hillmon G Flau'Jae Johnson G Jordin Canada UTIL Jade Melbourne,,,
6283,5186089002,UltimateWin4 (136/150),0,146,F Alyssa Thomas F Aliyah Boston F Frieda Buhner G Carla Leite G DeWanna Bonner UTIL Lexie Hull,,,
6283,5186090035,d9144 (3/5),0,146,F Alyssa Thomas F Angel Reese F Frieda Buhner G Valeriane Ayayi G Jewell Loyd UTIL Chelsea Gray,,,
6313,5185307431,simall (1/2),0,145.75,F Dominique Malonga F Awa Fam F Noemie Brochant G Jackie Young G Flau'Jae Johnson UTIL Raven Johnson,,,
6313,5185532450,ruff_endz14 (101/150),0,145.75,F Aliyah Boston F Naz Hillmon F Frieda Buhner G Rhyne Howard G Chelsea Gray UTIL Valeriane Ayayi,,,
6313,5185545530,Thonaston (16/64),0,145.75,F Alyssa Thomas F Awa Fam F Myisha Hines-Allen G Flau'Jae Johnson G Jordin Canada UTIL Lexie Hull,,,
6313,5185587990,skylier56 (1/2),0,145.75,F Angel Reese F Dominique Malonga F Naz Hillmon G Kahleah Copper G Jade Melbourne UTIL Lexie Hull,,,
6313,5185607624,1nonlyDXP (1/2),0,145.75,F Bridget Carleton F Cheyenne Parker-Tyus F Myisha Hines-Allen G Kelsey Mitchell G Flau'Jae Johnson UTIL Rhyne Howard,,,
6313,5185607625,1nonlyDXP (2/2),0,145.75,F Angel Reese F Awa Fam F Cheyenne Parker-Tyus G Jackie Young G Teja Oblak UTIL Sarah Ashlee Barker,,,
6313,5185621865,ayodine12 (3/5),0,145.75,F Megan Gustafson F Emily Engstler F Monique Billings G Kelsey Mitchell G Valeriane Ayayi UTIL Chelsea Gray,,,
6313,5185688598,Hey...HereWeGo1 (103/150),0,145.75,F Bridget Carleton F Awa Fam F NaLyssa Smith G Rhyne Howard G Kahleah Copper UTIL Frieda Buhner,,,
6313,5185741115,bruce-Leee (4/12),0,145.75,F Alyssa Thomas F Dominique Malonga F Monique Billings G DeWanna Bonner G Sami Whitcomb UTIL Kahleah Copper,,,
6313,5185808350,Tvideo87 (2/2),0,145.75,F Awa Fam F NaLyssa Smith F Noemie Brochant G Kelsey Mitchell G Flau'Jae Johnson UTIL DeWanna Bonner,,,
6313,5185873407,datyoungreezy (51/150),0,145.75,F Alyssa Thomas F Angel Reese F NaLyssa Smith G Jewell Loyd G Isobel Borlase UTIL DeWanna Bonner,,,
6313,5185877384,Ajayi32 (15/20),0,145.75,F Aliyah Boston F Noemie Brochant F Madina Okot G Jackie Young G Chelsea Gray UTIL Valeriane Ayayi,,,
6313,5185880220,datyoungreezy (132/150),0,145.75,F Alyssa Thomas F Aliyah Boston F Frieda Buhner G Valeriane Ayayi G Sophie Cunningham UTIL Carla Leite,,,
6313,5185906044,khp5050 (41/60),0,145.75,F Aliyah Boston F Angel Reese F Dominique Malonga G Valeriane Ayayi G Jewell Loyd UTIL Frieda Buhner,,,
6313,5185928653,sixers1212 (3/41),0,145.75,F Bridget Carleton F Megan Gustafson F Noemie Brochant G Rhyne Howard G Jordin Canada UTIL Valeriane Ayayi,,,
6313,5185947280,sassoon88 (4/6),0,145.75,F Dominique Malonga F Awa Fam F Noemie Brochant G Kahleah Copper G Valeriane Ayayi UTIL Jordin Canada,,,
6313,5185963718,Rowdog31 (1/150),0,145.75,F Megan Gustafson F Emily Engstler F Cheyenne Parker-Tyus G Jordin Canada G Carla Leite UTIL Kahleah Copper,,,
6313,5185982608,Sedbig60 (3/4),0,145.75,F Awa Fam F NaLyssa Smith F Noemie Brochant G Flau'Jae Johnson G DeWanna Bonner UTIL Kelsey Mitchell,,,
6313,5186001150,cellenberger8,0,145.75,F Alyssa Thomas F Angel Reese F Monique Billings G Rhyne Howard G Lexie Hull UTIL Stefanie Dolson,,,
6313,5186042724,shaheed2744 (12/12),0,145.75,F Angel Reese F Naz Hillmon F Noemie Brochant G Rhyne Howard G Kahleah Copper UTIL Jade Melbourne,,,
6313,5186050442,NATURALSHOOTER (6/27),0,145.75,F Alyssa Thomas F Aliyah Boston F Angel Reese G Jade Melbourne G Sami Whitcomb UTIL Noemie Brochant,,,
6313,5186053085,klinfluence (4/4),0,145.75,F Angel Reese F Emily Engstler F Frieda Buhner G Chelsea Gray G Carla Leite UTIL NaLyssa Smith,,,
6313,5186056107,Oneiricist (4/4),0,145.75,F Angel Reese F Megan Gustafson F Stephanie Talbot G Jackie Young G Lexie Hull UTIL Carla Leite,,,
6313,5186062256,Rpounds3 (2/8),0,145.75,F Alyssa Thomas F Angel Reese F Monique Billings G Rhyne Howard G Lexie Hull UTIL Stefanie Dolson,,,
6313,5186064685,seth1374 (75/145),0,145.75,F Alyssa Thomas F Angel Reese F Sika Kone G Carla Leite G Raven Johnson UTIL Chelsea Gray,,,
6338,5185576833,icehole3,0,145.5,F Awa Fam F NaLyssa Smith F Emily Engstler G Sarah Ashlee Barker G DeWanna Bonner UTIL Kahleah Copper,,,
6338,5185610734,smithcj16 (26/80),0,145.5,F Dominique Malonga F Megan Gustafson F Noemie Brochant G Rhyne Howard G Allisha Gray UTIL Valeriane Ayayi,,,
6338,5185796071,12sonicblue (1/2),0,145.5,F Angel Reese F Emily Engstler F Monique Billings G Jade Melbourne G Monique Akoa Makani UTIL Alyssa Thomas,,,
6338,5185815404,Vtown788 (4/5),0,145.5,F Alyssa Thomas F Awa Fam F Monique Billings G Kelsey Mitchell G Jewell Loyd UTIL Raven Johnson,,,
6338,5185828800,PabloG901 (9/14),0,145.5,F Alyssa Thomas F Dominique Malonga F Stephanie Talbot G Jordin Canada G Valeriane Ayayi UTIL Monique Billings,,,
6338,5185842006,908GTU,0,145.5,F Dominique Malonga F Awa Fam F Monique Billings G Allisha Gray G Jade Melbourne UTIL Jordin Canada,,,
6338,5185881666,Seez,0,145.5,F Angel Reese F Monique Billings F Naz Hillmon G Kelsey Mitchell G Lexie Hull UTIL Carla Leite,,,
6338,5185972071,KingkojakD89 (3/5),0,145.5,F Awa Fam F NaLyssa Smith F Monique Billings G Kelsey Mitchell G Sarah Ashlee Barker UTIL Emily Engstler,,,
6338,5185973251,Rowdog31 (101/150),0,145.5,F Bridget Carleton F NaLyssa Smith F Cheyenne Parker-Tyus G Jackie Young G DeWanna Bonner UTIL Emily Engstler,,,
6338,5185981927,954KILLA60,0,145.5,F Angel Reese F Bridget Carleton F Noemie Brochant G Jordin Canada G Lexie Hull UTIL Chelsea Gray,,,
6338,5185986977,kimmiserin (8/50),0,145.5,F Angel Reese F Bridget Carleton F Noemie Brochant G Jackie Young G Valeriane Ayayi UTIL Jade Melbourne,,,
6338,5185988712,Bcoop599 (4/4),0,145.5,F Angel Reese F Awa Fam F Katie Lou Samuelson G Rhyne Howard G Allisha Gray UTIL Jewell Loyd,,,
6338,5186014413,JaxsonsAction409 (13/14),0,145.5,F A'ja Wilson F Alyssa Thomas F Noemie Brochant G Sarah Ashlee Barker G Lexie Hull UTIL Ezi Magbegor,,,
6338,5186064669,seth1374 (59/145),0,145.5,F Angel Reese F Megan Gustafson F Frieda Buhner G Rhyne Howard G Valeriane Ayayi UTIL Carla Leite,,,
6338,5186065223,SGT_Moe (59/150),0,145.5,F Alyssa Thomas F Cheyenne Parker-Tyus F Myisha Hines-Allen G Rhyne Howard G Valeriane Ayayi UTIL Jordin Canada,,,
6338,5186073740,thewolfofballstreet (12/20),0,145.5,F Angel Reese F Megan Gustafson F Frieda Buhner G Rhyne Howard G Valeriane Ayayi UTIL Carla Leite,,,
6338,5186076466,logik612 (5/6),0,145.5,F Angel Reese F Awa Fam F Katie Lou Samuelson G Rhyne Howard G Allisha Gray UTIL Jewell Loyd,,,
6338,5186077590,Maine7 (48/63),0,145.5,F Alyssa Thomas F Aliyah Boston F Frieda Buhner G Carla Leite G Raven Johnson UTIL Awa Fam,,,
6338,5186079118,Vada72 (2/4),0,145.5,F Angel Reese F Dominique Malonga F Stephanie Talbot G Natisha Hiedeman G DeWanna Bonner UTIL Naz Hillmon,,,
6338,5186088907,UltimateWin4 (41/150),0,145.5,F Alyssa Thomas F Angel Reese F Jordan Horston G Carla Leite G Jewell Loyd UTIL Valeriane Ayayi,,,
6358,5185631172,passrush72 (7/22),0,145.25,F Angel Reese F NaLyssa Smith F Makayla Timpson G Jackie Young G Chelsea Gray UTIL Cheyenne Parker-Tyus,,,
6358,5185685896,Bergweiser (6/20),0,145.25,F Alyssa Thomas F Angel Reese F Frieda Buhner G Valeriane Ayayi G Lexie Hull UTIL Chelsea Gray,,,
6358,5185823946,THETALENTEDMRHIGDAWG,0,145.25,F Alyssa Thomas F NaLyssa Smith F Cheyenne Parker-Tyus G Kelsey Mitchell G Lexie Hull UTIL Awa Fam,,,
6358,5185855765,KOHearts25 (4/4),0,145.25,F Aliyah Boston F Dominique Malonga F Myisha Hines-Allen G Natisha Hiedeman G Jordin Canada UTIL Kyara Linskens,,,
6358,5185869995,DOTTEM (3/7),0,145.25,F Bridget Carleton F Awa Fam F Frieda Buhner G Chelsea Gray G Allisha Gray UTIL Kahleah Copper,,,
6358,5185912384,MaltLiquorMafia17,0,145.25,F Aliyah Boston F Angel Reese F Makayla Timpson G Kahleah Copper G Chelsea Gray UTIL Te-Hina Paopao,,,
6358,5185925606,dciaga (11/18),0,145.25,F Bridget Carleton F Awa Fam F Naz Hillmon G Allisha Gray G Jade Melbourne UTIL Angel Reese,,,
6358,5185932350,brokedudeme (10/10),0,145.25,F Dominique Malonga F Megan Gustafson F Emily Engstler G Flau'Jae Johnson G Allisha Gray UTIL Noemie Brochant,,,
6358,5185973268,Rowdog31 (118/150),0,145.25,F Alyssa Thomas F NaLyssa Smith F Damiris Dantas G Kahleah Copper G Lexi Held UTIL Rhyne Howard,,,
6358,5185973287,Rowdog31 (137/150),0,145.25,F Alyssa Thomas F Bridget Carleton F Myisha Hines-Allen G DeWanna Bonner G Valeriane Ayayi UTIL Allisha Gray,,,
6358,5185983800,EastTexasOutlawz (4/4),0,145.25,F A'ja Wilson F Awa Fam F Stephanie Talbot G DeWanna Bonner G Valeriane Ayayi UTIL Chelsea Gray,,,
6358,5185986849,ataribravo (128/150),0,145.25,F Alyssa Thomas F Aliyah Boston F Serah Williams G Carla Leite G DeWanna Bonner UTIL Valeriane Ayayi,,,
6358,5186038367,xstevex.2 (3/6),0,145.25,F Angel Reese F Awa Fam F Nyadiew Puoch G Jackie Young G Lexie Hull UTIL Carla Leite,,,
6358,5186064544,Quindaro_kid (3/6),0,145.25,F Angel Reese F Dominique Malonga F Awa Fam G Flau'Jae Johnson G Jade Melbourne UTIL Raven Johnson,,,
6358,5186065228,SGT_Moe (64/150),0,145.25,F Alyssa Thomas F Awa Fam F Frieda Buhner G Chelsea Gray G Lexie Hull UTIL Rhyne Howard,,,
6358,5186073747,thewolfofballstreet (19/20),0,145.25,F Alyssa Thomas F Bridget Carleton F Damiris Dantas G Rhyne Howard G Valeriane Ayayi UTIL Carla Leite,,,
6358,5186074635,CAREYBROOK808 (15/16),0,145.25,F Bridget Carleton F Awa Fam F Naz Hillmon G Jordin Canada G Carla Leite UTIL NaLyssa Smith,,,
6358,5186088974,UltimateWin4 (108/150),0,145.25,F Alyssa Thomas F Aliyah Boston F Serah Williams G Carla Leite G DeWanna Bonner UTIL Valeriane Ayayi,,,
6376,5185422718,sciolaro (1/3),0,145,F Bridget Carleton F Monique Billings F Noemie Brochant G Kahleah Copper G Jordin Canada UTIL Allisha Gray,,,
6376,5185613584,Ajayi32 (7/20),0,145,F Dominique Malonga F Monique Billings F Frieda Buhner G Kelsey Mitchell G Chelsea Gray UTIL Carla Leite,,,
6376,5185616260,Italiano76 (2/16),0,145,F Angel Reese F Awa Fam F Emily Engstler G Kahleah Copper G Lexie Hull UTIL Valeriane Ayayi,,,
6376,5185708131,wwatts12 (17/20),0,145,F Alyssa Thomas F Megan Gustafson F Cheyenne Parker-Tyus G Flau'Jae Johnson G Jordin Canada UTIL Lexie Hull,,,
6376,5185773256,Wanna_Square_Up1567 (124/150),0,145,F Angel Reese F Emily Engstler F Monique Billings G Allisha Gray G Sophie Cunningham UTIL Carla Leite,,,
6376,5185821720,Maine7 (22/63),0,145,F Angel Reese F Monique Billings F Frieda Buhner G Flau'Jae Johnson G Allisha Gray UTIL Emily Engstler,,,
6376,5185873402,datyoungreezy (46/150),0,145,F A'ja Wilson F Emily Engstler F Cheyenne Parker-Tyus G DeWanna Bonner G Jewell Loyd UTIL Chelsea Gray,,,
6376,5185991830,Bsaun32 (57/150),0,145,F Aliyah Boston F Angel Reese F Naz Hillmon G Chelsea Gray G Valeriane Ayayi UTIL Frieda Buhner,,,
6376,5185991857,Bsaun32 (84/150),0,145,F Alyssa Thomas F Angel Reese F Serah Williams G Chelsea Gray G DeWanna Bonner UTIL Jewell Loyd,,,
6376,5186007232,Qmarley42 (1/3),0,145,F Aliyah Boston F Awa Fam F Naz Hillmon G Jackie Young G Jade Melbourne UTIL Lexie Hull,,,
6376,5186008654,kimmiserin (30/50),0,145,F Dominique Malonga F Megan Gustafson F Emily Engstler G Jackie Young G Jewell Loyd UTIL Lexi Held,,,
